timestamp,sample_id,condition_label,cpu_mean,cpu_std,cpu_min,cpu_max,cpu_trend,cpu_growth_rate,memory_mean,memory_std,memory_trend,memory_growth_rate,heap_trend,heap_growth_rate,stack_trend,stack_growth_rate,latency_mean,latency_max,latency_trend,latency_growth_rate,task_delay_trend,deadline_miss_rate,deadline_trend,queue_trend,queue_growth_rate,cpu_health_score,memory_health_score,stack_health_score,task_health_score,timing_health_score,ai_health_score,resource_health_score,overall_health_score,cpu_overload_flag,memory_leak_flag,heap_exhaustion_flag,stack_risk_flag,deadline_miss_flag,task_starvation_flag,ai_latency_flag,queue_overflow_flag,fault_count,degradation_index,degradation_rate,health_change_rate,fault_severity
2026-09-16T00:00:10.000,11,NORMAL,23.1115,2.482,20.1977,26.9705,9.9666,0.7581,28.191,1.9486,1.994,0.0761,4.3664,0.1925,-2.8246,-0.1755,39.3993,42.2546,7.039,0.2175,-1.0859,0.0461,0.0245,2.1711,0.1308,83.8138,82.1566,88.0546,95.5466,93.2186,94.88,84.2823,89.3784,0,0,0,0,0,0,0,0,0,8.1876,2.5483,-2.8984,0
2026-09-16T00:00:11.000,12,NORMAL,24.3404,1.6216,22.6482,26.1649,1.2288,0.0532,28.9779,1.1697,0.7869,0.0279,-2.0782,-0.0768,6.2683,0.4722,44.0455,52.0773,4.6462,0.1179,5.0857,0.0335,-0.0126,0.9775,0.0521,84.3425,82.6585,82.4131,95.4068,91.1032,88.7249,82.9096,87.6299,0,0,0,0,0,0,0,0,0,10.2167,2.0291,-1.7485,0
2026-09-16T00:00:12.000,13,NORMAL,27.9428,2.442,24.566,32.1214,3.6024,0.148,24.0539,1.8888,-4.924,-0.1699,-2.5045,-0.1003,-7.3677,-0.377,38.0568,43.3588,-5.9887,-0.136,-1.0931,0.0472,0.0137,-12.4355,-0.6296,81.2126,84.5038,89.0441,94.4473,93.9176,97.743,87.0442,89.7282,0,0,0,0,0,0,0,0,0,6.465,-3.7516,2.0983,0
2026-09-16T00:00:13.000,14,NORMAL,13.9729,0.7439,12.7798,14.8385,-13.9699,-0.4999,25.3618,1.3826,1.3079,0.0544,1.5118,0.0673,4.6295,0.3803,35.102,41.754,-2.9548,-0.0776,6.5832,0.1287,0.0815,17.1528,2.3445,91.2735,84.3919,84.8775,85.463,92.6889,93.4303,84.6305,88.7781,0,0,0,0,0,0,0,0,0,7.4693,1.0043,-0.9501,0
2026-09-16T00:00:14.000,15,NORMAL,22.1026,1.6296,19.6127,23.8015,8.1298,0.5818,20.7291,0.852,-4.6327,-0.1827,-5.5413,-0.231,-5.02,-0.2987,40.1178,43.4823,5.0158,0.1429,-4.4217,0.0889,-0.0398,-6.5999,-0.2697,85.5622,87.5766,89.3955,90.1481,91.3223,94.2275,86.6133,89.4602,0,0,0,0,0,0,0,0,0,9.2323,1.7629,0.6821,0
2026-09-16T00:00:15.000,16,NORMAL,21.6267,1.7449,19.8433,23.982,-0.4759,-0.0215,29.8067,1.8677,9.0776,0.4379,6.7299,0.3649,6.7295,0.5711,31.4994,41.1554,-8.6184,-0.2148,2.0631,0.074,-0.0149,-1.1759,-0.0658,85.6625,81.365,83.339,90.9733,96.5839,97.1668,83.8359,89.1425,0,0,0,0,0,0,0,0,0,7.2588,-1.9735,-0.3177,0
2026-09-16T00:00:16.000,17,NORMAL,19.8484,2.8279,15.8364,24.2252,-1.7783,-0.0822,17.7178,1.6147,-12.0889,-0.4056,-1.5984,-0.0635,-0.438,-0.0237,43.8969,46.146,12.3975,0.3936,1.8768,0.1033,0.0292,-0.1934,-0.0116,85.1243,88.3175,83.7332,87.8718,88.7416,94.5573,85.5816,87.9984,0,0,0,0,0,0,0,0,0,8.6757,1.417,-1.1441,0
2026-09-16T00:00:17.000,18,NORMAL,28.1285,3.8467,23.2654,32.4348,8.28,0.4171,26.9789,1.8321,9.2611,0.5227,-3.2044,-0.1359,6.242,0.3453,37.275,46.3958,-6.6219,-0.1508,-1.3996,0.1375,0.0342,0.9922,0.0601,79.144,82.9631,78.1154,85.1456,91.1874,96.1128,81.1202,85.3317,0,0,0,0,0,0,0,0,0,8.5538,-0.1219,-2.6667,0
2026-09-16T00:00:18.000,19,NORMAL,28.6877,1.5322,26.3688,30.5868,0.5592,0.0199,32.8268,2.0827,5.8479,0.2168,5.6451,0.2771,-6.1742,-0.2539,28.0075,38.2572,-9.2675,-0.2486,-8.9089,0.0,-0.1375,-2.7547,-0.1575,82.0767,79.446,83.6722,99.7449,100.0,97.6608,82.9831,90.3829,0,0,0,0,0,0,0,0,0,7.5793,-0.9745,5.0511,0
2026-09-16T00:00:19.000,20,NORMAL,27.411,2.7425,23.7797,30.3292,-1.2767,-0.0445,27.202,1.1482,-5.6248,-0.1713,-3.6975,-0.1421,-5.3381,-0.2942,39.6175,42.416,11.61,0.4145,3.6527,0.0307,0.0307,4.2755,0.2901,81.0845,83.6611,88.4764,96.0683,93.6357,90.6911,84.0279,88.7365,0,0,0,0,0,0,0,0,0,7.6335,0.0542,-1.6464,0
2026-09-16T00:00:20.000,21,NORMAL,19.1096,1.3832,16.6414,21.1768,-8.3015,-0.3028,30.9957,1.4943,3.7936,0.1395,-0.6375,-0.0286,0.5445,0.0425,39.9352,45.9398,0.3176,0.008,4.8789,0.1073,0.0766,8.0552,0.4237,87.5533,81.1593,87.9864,87.9509,90.7786,94.0902,83.0848,88.0216,0,0,0,0,0,0,0,0,0,7.6982,0.0647,-0.7149,0
2026-09-16T00:00:21.000,22,NORMAL,17.019,2.3457,13.1187,20.6937,-2.0905,-0.1094,18.1062,0.7183,-12.8895,-0.4158,0.8053,0.0371,1.4385,0.1078,43.4172,51.5808,3.4821,0.0872,0.2606,0.004,-0.1033,-10.6804,-0.3946,87.3556,89.1796,86.6917,97.1862,92.4803,91.4171,87.1198,90.8648,0,0,0,0,0,0,0,0,0,8.4362,0.738,2.8432,0
2026-09-16T00:00:22.000,23,NORMAL,17.2133,1.9652,14.1471,19.9956,0.1943,0.0114,30.7129,3.0344,12.6067,0.6962,5.7659,0.2564,2.1153,0.143,41.2358,53.5131,-2.1814,-0.0502,-7.4101,0.0487,0.0447,2.7741,0.1693,87.7814,79.4667,84.7879,95.017,92.1161,92.8852,83.6979,88.7227,0,0,0,0,0,0,0,0,0,8.2783,-0.1579,-2.1421,0
2026-09-16T00:00:23.000,24,NORMAL,19.4432,2.0489,16.5491,22.2205,2.2298,0.1295,27.328,2.9583,-3.3849,-0.1102,-2.0606,-0.0729,-0.8456,-0.05,42.8756,54.425,1.6398,0.0398,4.8046,0.0531,0.0044,-5.7456,-0.2999,86.4378,81.4196,85.549,93.4234,91.0616,90.6956,85.3333,88.1136,0,0,0,0,0,0,0,0,0,7.5345,-0.7438,-0.6091,0
2026-09-16T00:00:24.000,25,NORMAL,14.9878,1.7151,12.4616,17.8661,-4.4554,-0.2291,20.7261,2.3626,-6.6019,-0.2416,-11.9173,-0.455,0.7136,0.0444,35.5022,41.1298,-7.3734,-0.172,-5.0104,0.0,-0.0531,5.7123,0.4258,89.3555,85.7655,84.9068,99.4508,96.9738,95.1558,85.7034,92.1759,0,0,0,0,0,0,0,0,0,5.429,-2.1055,4.0623,0
2026-09-16T00:00:25.000,26,NORMAL,21.4018,1.8758,18.8625,23.9067,6.414,0.4279,23.194,1.7394,2.4679,0.1191,14.2376,0.9976,-4.4584,-0.2658,42.1144,53.9831,6.6122,0.1862,3.6949,0.0668,0.0668,0.0236,0.0012,85.6029,85.156,88.9194,92.5158,90.9993,93.3594,85.6107,89.222,0,0,0,0,0,0,0,0,0,8.2251,2.7961,-2.9539,0
2026-09-16T00:00:26.000,27,NORMAL,23.6952,3.6674,17.6962,28.6587,2.2933,0.1072,28.7514,3.0331,5.5573,0.2396,-2.9149,-0.1022,8.1526,0.6621,33.5886,38.3396,-8.5258,-0.2024,2.5724,0.0111,-0.0557,3.1544,0.1647,81.8332,80.547,81.582,96.8829,97.637,95.3642,80.9719,89.0195,0,0,0,0,0,0,0,0,0,8.8692,0.6441,-0.2025,0
2026-09-16T00:00:27.000,28,NORMAL,28.8635,1.9128,25.5609,31.6597,5.1683,0.2181,27.7479,2.4129,-1.0034,-0.0349,3.3465,0.1307,-3.8435,-0.1878,38.4705,43.5333,4.8819,0.1453,-5.2369,0.0015,-0.0096,-5.605,-0.2513,81.4472,81.8431,85.0412,99.0585,95.2889,93.7674,83.3254,89.3361,0,0,0,0,0,0,0,0,0,6.5709,-2.2983,0.3166,0
2026-09-16T00:00:28.000,29,NORMAL,22.2846,1.9417,18.7909,25.3197,-6.5789,-0.2279,23.0439,1.4703,-4.704,-0.1695,-4.2773,-0.1478,-0.7719,-0.0464,35.1388,41.7834,-3.3317,-0.0866,0.1642,0.147,0.1455,-2.1177,-0.1268,85.0251,85.5615,85.736,85.925,92.0298,94.7506,85.7996,87.9913,0,0,0,0,0,0,0,0,0,3.6432,-2.9277,-1.3448,0
2026-09-16T00:00:29.000,30,NORMAL,19.0508,2.3898,15.5162,22.9261,-3.2338,-0.1451,23.1376,1.4446,0.0937,0.0041,-3.5417,-0.1436,0.5174,0.0326,37.2406,47.183,2.1018,0.0598,0.0516,0.0318,-0.1151,1.5724,0.1078,86.1764,85.5407,85.2703,96.2729,94.903,92.9947,85.612,90.296,0,0,0,0,0,0,0,0,0,9.8013,6.1581,2.3046,0
2026-09-16T00:00:30.000,31,NORMAL,17.4514,2.3063,13.887,19.8331,-1.5993,-0.0839,25.9231,2.2922,2.7855,0.1204,10.9414,0.518,-2.0408,-0.1247,34.8925,38.2367,-2.3481,-0.0631,8.4784,0.1544,0.1226,-4.8268,-0.2988,87.1728,82.9917,87.107,83.1206,91.9039,95.2979,86.7691,87.672,0,0,0,0,0,0,0,0,0,8.1108,-1.6905,-2.6239,0
2026-09-16T00:00:31.000,32,NORMAL,20.9247,1.5937,18.8213,23.6036,3.4733,0.199,27.943,2.4298,2.0199,0.0779,-3.2527,-0.1014,-2.7204,-0.1899,31.8591,40.3787,-3.0334,-0.0869,-1.5797,0.1362,-0.0183,3.1942,0.2819,86.2603,81.7156,89.5554,85.1601,94.2119,96.9513,86.1153,88.5676,0,0,0,0,0,0,0,0,0,7.066,-1.0448,0.8956,0
2026-09-16T00:00:32.000,33,NORMAL,23.1348,3.1406,19.9729,27.4093,2.2101,0.1056,31.635,2.6154,3.692,0.1321,-1.2649,-0.0439,6.6635,0.5741,41.2934,42.8122,9.4343,0.2961,-5.9095,0.0211,-0.1151,-2.3275,-0.1603,82.8791,79.4623,83.5582,96.9929,93.0501,92.7668,83.7311,88.1011,0,0,0,0,0,0,0,0,0,8.6755,1.6095,-0.4665,0
2026-09-16T00:00:33.000,34,NORMAL,24.8688,0.791,23.6328,26.233,1.734,0.0749,28.5035,2.0873,-3.1316,-0.099,-3.7722,-0.1369,-0.0525,-0.0029,37.5539,42.1151,-3.7395,-0.0906,2.6068,0.0658,0.0447,0.0641,0.0053,85.2148,81.8184,83.6055,92.3174,93.542,91.0133,84.9014,87.9995,0,0,0,0,0,0,0,0,0,7.5566,-1.1189,-0.1016,0
2026-09-16T00:00:34.000,35,NORMAL,19.3396,0.9076,17.7539,20.6366,-5.5291,-0.2223,30.5706,2.1317,2.0671,0.0725,5.66,0.2381,-2.7904,-0.1532,39.1082,50.7934,1.5543,0.0414,-1.677,0.0803,0.0145,9.9501,0.8116,88.0926,80.6281,86.1169,91.4352,92.181,94.1386,83.7124,88.6959,0,0,0,0,0,0,0,0,0,8.9152,1.3587,0.6964,0
2026-09-16T00:00:35.000,36,NORMAL,23.2429,2.7849,18.5428,27.0878,3.9032,0.2018,26.0216,2.6633,-4.549,-0.1488,-8.5842,-0.2916,0.5236,0.0339,40.8781,50.0843,1.7699,0.0453,0.2132,0.0,-0.0803,-9.7891,-0.4408,83.3176,82.4922,85.6457,98.6062,94.0171,90.4143,85.0694,89.1198,0,0,0,0,0,0,0,0,0,8.9409,0.0257,0.4239,0
2026-09-16T00:00:36.000,37,NORMAL,15.5213,1.1244,13.6065,16.8215,-7.7216,-0.3322,29.9407,2.1616,3.9191,0.1506,4.5262,0.2171,-4.2607,-0.2671,36.3155,42.4062,-4.5625,-0.1116,-4.2706,0.0537,0.0537,3.8707,0.3116,89.8891,80.9387,89.4803,94.8374,94.6456,95.3317,86.4117,90.7378,0,0,0,0,0,0,0,0,0,3.861,-5.0799,1.618,0
2026-09-16T00:00:37.000,38,NORMAL,15.4946,1.1378,13.9907,17.0599,-0.0267,-0.0017,26.3367,2.1699,-3.6039,-0.1204,0.0384,0.0015,1.0996,0.0941,40.6811,50.4562,4.3656,0.1202,7.0076,0.0504,-0.0033,-0.0135,-0.0008,89.885,82.9109,88.4907,93.3869,92.3618,91.6138,86.6594,89.7805,0,0,0,0,0,0,0,0,0,7.6313,3.7703,-0.9572,0
2026-09-16T00:00:38.000,39,NORMAL,19.7245,1.6588,17.1189,22.0374,4.23,0.273,25.8893,1.8597,-0.4475,-0.017,-3.4647,-0.1363,-3.1254,-0.2444,31.1953,36.5642,-9.4858,-0.2332,-2.8698,0.0171,-0.0333,7.9226,0.4867,86.8293,83.5293,91.3036,97.1005,98.7441,97.9803,84.9706,92.3268,0,0,0,0,0,0,0,0,0,6.9696,-0.6617,2.5463,0
2026-09-16T00:00:39.000,40,NORMAL,17.9924,1.255,16.0964,20.1456,-1.7321,-0.0878,26.8785,1.8367,0.9893,0.0382,-0.8297,-0.0378,-3.902,-0.4038,43.1182,45.7639,11.923,0.3822,0.3549,0.0653,0.0482,-4.685,-0.1936,88.3471,83.0128,94.8154,92.6775,90.501,92.8909,87.153,89.9664,0,0,0,0,0,0,0,0,0,4.7366,-2.233,-2.3604,0
2026-09-16T00:00:40.000,41,NORMAL,17.9641,2.259,14.7275,21.8263,-0.0283,-0.0016,19.5599,0.9751,-7.3186,-0.2723,3.685,0.1745,10.9823,1.9061,29.4945,35.1578,-13.6237,-0.316,-1.2159,0.0043,-0.061,-3.5975,-0.1843,86.9571,88.072,84.9313,98.4719,100.0,99.5446,86.4087,93.0973,0,0,0,0,0,0,0,0,0,3.2996,-1.4371,3.1309,0
2026-09-16T00:00:41.000,42,NORMAL,17.5531,2.5397,14.7052,21.0811,-0.4111,-0.0229,19.8652,1.2217,0.3053,0.0156,-1.1834,-0.0477,-0.2655,-0.0159,34.716,44.9494,5.2215,0.177,-1.5047,0.046,0.0418,1.9155,0.1203,86.7902,87.6081,85.1702,95.0886,95.7953,98.0459,85.8798,91.4334,0,0,0,0,0,0,0,0,0,5.0821,1.7826,-1.6639,0
2026-09-16T00:00:42.000,43,NORMAL,18.795,2.4545,15.2105,22.9531,1.2419,0.0707,18.688,3.1902,-1.1772,-0.0593,-2.67,-0.113,-2.7184,-0.165,42.8495,47.4111,8.1335,0.2343,2.6374,0.1055,0.0595,-3.0393,-0.1704,86.2264,85.8934,87.6168,89.074,89.2393,91.9747,86.6057,88.193,0,0,0,0,0,0,0,0,0,10.1923,5.1102,-3.2405,0
2026-09-16T00:00:43.000,44,NORMAL,21.1983,3.6036,16.7339,27.2649,2.4033,0.1279,15.6048,0.5164,-3.0832,-0.165,-3.9717,-0.1896,6.6763,0.4852,34.3733,36.2548,-8.4762,-0.1978,0.8367,0.0588,-0.0468,-4.0086,-0.271,83.296,90.7976,81.6081,93.0733,95.5378,96.1067,86.4989,90.2007,0,0,0,0,0,0,0,0,0,5.4132,-4.7791,2.0077,0
2026-09-16T00:00:44.000,45,NORMAL,22.1686,0.9753,20.6443,23.8838,0.9703,0.0458,24.5892,2.3646,8.9844,0.5757,7.7354,0.4556,-4.2026,-0.2056,28.0256,36.0968,-6.3478,-0.1847,-2.2857,0.0319,-0.0269,4.9271,0.4568,86.4419,83.6384,85.3904,96.0637,99.9698,98.6506,85.3325,91.6872,0,0,0,0,0,0,0,0,0,5.3749,-0.0383,1.4866,0
2026-09-16T00:00:45.000,46,NORMAL,18.4089,2.1167,14.6922,21.1379,-3.7597,-0.1696,20.9652,1.9271,-3.624,-0.1474,-4.9793,-0.2015,-4.1951,-0.2584,30.8927,36.5514,2.8671,0.1023,3.4516,0.0946,0.0627,2.1922,0.1395,86.9117,86.1567,89.166,89.56,96.1993,97.3457,86.5302,90.6555,0,0,0,0,0,0,0,0,0,9.4318,4.0569,-1.0317,0
2026-09-16T00:00:46.000,47,NORMAL,20.5506,3.2513,15.4067,24.3539,2.1417,0.1163,27.3134,2.4511,6.3482,0.3028,5.6694,0.2873,2.5671,0.2132,42.0,46.9915,11.1074,0.3595,-2.5873,0.0,-0.0946,-4.5659,-0.255,84.1454,82.0363,86.8556,98.7177,93.4,93.8773,85.2583,89.7423,0,0,0,0,0,0,0,0,0,6.7068,-2.725,-0.9132,0
2026-09-16T00:00:47.000,48,NORMAL,19.5614,2.9352,16.0167,24.7131,-0.9892,-0.0481,26.5755,2.4657,-0.7379,-0.027,1.4851,0.0585,2.7081,0.1854,39.0731,45.606,-2.9269,-0.0697,-0.4643,0.0319,0.0319,1.1386,0.0854,85.1319,82.4247,84.4183,95.9642,93.8939,94.3034,84.7365,89.37,0,0,0,0,0,0,0,0,0,4.7731,-1.9337,-0.3723,0
2026-09-16T00:00:48.000,49,NORMAL,15.258,2.9279,11.2403,19.5558,-4.3034,-0.22,22.9633,3.2912,-3.6121,-0.1359,-0.0779,-0.0029,-4.2858,-0.2475,36.5796,47.4095,-2.4935,-0.0638,-0.5312,0.1254,0.0935,4.6094,0.3184,87.5091,83.4207,88.2755,87.6808,91.9923,95.3777,85.507,88.8046,0,0,0,0,0,0,0,0,0,6.417,1.6439,-0.5653,0
2026-09-16T00:00:49.000,50,NORMAL,19.5287,1.7829,16.9401,21.9772,4.2707,0.2799,26.0762,2.1941,3.1129,0.1356,-2.2801,-0.085,-7.2107,-0.5535,37.2483,41.4117,0.6687,0.0183,1.2315,0.0782,-0.0472,-1.843,-0.0966,86.7632,83.0251,94.7651,91.6216,93.2768,93.288,87.2587,90.011,0,0,0,0,0,0,0,0,0,9.1324,2.7154,1.2063,0
2026-09-16T00:00:50.000,51,NORMAL,22.0031,2.7226,17.699,25.6218,2.4744,0.1267,29.6346,3.2913,3.5584,0.1365,2.6458,0.1078,14.2714,2.4532,47.5578,51.4386,10.3095,0.2768,0.9882,0.0519,-0.0263,-3.267,-0.1895,84.0867,79.7514,81.9209,93.744,88.528,90.7283,83.2951,86.514,0,0,0,0,0,0,0,0,0,11.5124,2.3799,-3.497,0
2026-09-16T00:00:51.000,52,NORMAL,20.2645,1.802,18.2494,22.1887,-1.7386,-0.079,27.3082,3.0246,-2.3264,-0.0785,1.0626,0.0391,-0.6037,-0.0301,35.1618,42.2054,-12.396,-0.2606,-2.7868,0.0696,0.0178,-3.7065,-0.2652,86.3317,81.351,82.4643,92.8416,94.724,94.1754,85.2261,88.7516,0,0,0,0,0,0,0,0,0,10.0539,-1.4585,2.2376,0
2026-09-16T00:00:52.000,53,NORMAL,21.2129,2.4839,17.6847,24.1023,0.9484,0.0468,24.7854,3.0335,-2.5228,-0.0924,-5.614,-0.1988,-4.3394,-0.2227,36.9519,43.0909,1.7902,0.0509,2.1067,0.0555,-0.0141,6.8271,0.6647,84.8555,82.7278,86.3698,93.5875,94.2343,95.1004,84.6415,89.3485,0,0,0,0,0,0,0,0,0,8.083,-1.9709,0.5968,0
2026-09-16T00:00:53.000,54,NORMAL,25.8027,3.5233,19.8549,30.1479,4.5898,0.2164,25.6862,1.8084,0.9008,0.0363,1.0342,0.0457,7.9833,0.5271,37.7376,40.6481,0.7856,0.0213,-1.3065,0.0755,0.02,-0.1577,-0.0092,80.8758,83.7025,79.1848,92.1141,93.1021,95.3259,82.1295,87.4283,0,0,0,0,0,0,0,0,0,8.9642,0.8812,-1.9201,0
2026-09-16T00:00:54.000,55,NORMAL,26.0329,1.9888,24.0002,28.8989,0.2302,0.0089,17.451,1.8336,-8.2353,-0.3206,-6.101,-0.2578,-4.1576,-0.1798,31.5989,38.7788,-6.1386,-0.1627,4.2488,0.0591,-0.0164,-4.886,-0.2884,82.8975,88.2016,82.9267,92.5313,97.0537,95.863,85.7945,89.9531,0,0,0,0,0,0,0,0,0,5.0987,-3.8655,2.5248,0
2026-09-16T00:00:55.000,56,NORMAL,17.0051,0.3,16.5305,17.4291,-9.0278,-0.3468,25.6481,2.2325,8.1971,0.4697,9.9267,0.5653,-1.3649,-0.0719,32.0752,39.0111,0.4763,0.0151,-0.3602,0.0697,0.0106,6.6424,0.5511,90.2272,83.2146,84.1551,91.6675,96.4208,96.737,85.1927,90.5218,0,0,0,0,0,0,0,0,0,6.1528,1.0541,0.5686,0
2026-09-16T00:00:56.000,57,NORMAL,21.2123,3.656,14.9813,26.4561,4.2072,0.2474,24.2071,1.8914,-1.441,-0.0562,-4.5668,-0.1661,-7.8168,-0.444,30.2223,37.0104,-1.8529,-0.0578,-7.39,0.0303,-0.0393,-3.7102,-0.1984,83.2149,84.4164,91.1902,97.056,98.817,98.8038,86.3337,91.8704,0,0,0,0,0,0,0,0,0,2.2264,-3.9265,1.3487,0
2026-09-16T00:00:57.000,58,NORMAL,23.6036,2.4606,19.5765,26.2146,2.3912,0.1127,24.6569,2.231,0.4498,0.0186,0.3915,0.0171,6.5624,0.6703,36.9087,42.271,6.6864,0.2212,4.6002,0.0407,0.0104,6.6166,0.4415,83.5732,83.7616,85.284,94.971,94.7758,96.7577,83.2943,89.7263,0,0,0,0,0,0,0,0,0,7.9917,5.7653,-2.1441,0
2026-09-16T00:00:58.000,59,NORMAL,25.5671,2.3482,21.4684,27.9337,1.9636,0.0832,30.4525,0.8925,5.7956,0.235,1.3704,0.0588,-2.3342,-0.1427,37.7319,42.3329,0.8232,0.0223,5.4944,0.1492,0.1085,-0.6405,-0.0296,82.6506,82.1801,87.3849,83.8342,90.5263,93.2159,83.3376,86.2439,0,0,0,0,0,0,0,0,0,10.258,2.2663,-3.4825,0
2026-09-16T00:00:59.000,60,NORMAL,25.527,2.2634,21.8464,28.629,-0.0401,-0.0016,21.8009,1.6267,-8.6516,-0.2841,-9.588,-0.3885,-0.5702,-0.0407,36.4673,41.6582,-1.2647,-0.0335,-5.034,0.0608,-0.0883,1.3341,0.0636,82.7914,86.0575,87.898,93.0428,94.3136,91.9181,84.1703,89.1891,0,0,0,0,0,0,0,0,0,7.7358,-2.5222,2.9452,0
2026-09-16T00:01:00.000,61,NORMAL,13.404,0.3,12.9796,13.7504,-12.1231,-0.4749,24.1639,2.4631,2.363,0.1084,7.0441,0.4667,3.9847,0.2963,32.3766,42.4081,-4.0907,-0.1122,-0.7186,0.0155,-0.0453,-5.6607,-0.2539,92.2078,83.7541,84.3118,97.3038,98.1506,94.77,86.3256,92.0843,0,0,0,0,0,0,0,0,0,6.8782,-0.8576,2.8952,0
